Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
405/647	21700.6	24382.0	21700.6	24382.0	662.29529	5168.05908	356.61365	1.39487	1.07672	614.44562	4637.85889	236	1	6	1	-46	-46.816	453.06669	18.30185	21700.6	24382.0	21700.6	24382.0	-46.0	-46.0
405/647	21575.9	12870.2	21575.9	12870.2	633.21570	43164.00391	379.44690	1.46281	1.29504	591.64807	42208.26953	237	4	6	1	-201	-201.831	3784.04578	5.33687	21575.9	12870.2	21575.9	12870.2	-201.0	-201.0
405/647	21241.5	22987.6	21241.5	22987.6	538.22900	10807.09863	390.44336	0.83228	1.51208	612.72888	10988.97852	246	2	8	1	-263	-263.967	947.42267	14.59199	21241.5	22987.6	21241.5	22987.6	-263.0	-263.0
405/647	22628.2	25679.1	22628.2	25679.1	714.67401	23139.68555	430.30417	1.21722	1.54230	587.62280	21863.60547	250	3	6	1	-331	-332.028	2028.57987	10.13768	22628.2	25679.1	22628.2	25679.1	-331.0	-331.0
405/647	20588.9	20626.5	20588.9	20626.5	573.05884	15175.81543	367.15137	1.19034	0.83272	597.33154	14450.34082	258	3	3	1	103	101.852	1330.41366	11.21449	20588.9	20626.5	20588.9	20626.5	103.0	103.0
405/647	20799.1	14986.1	20799.1	14986.1	914.25208	20785.13086	455.72101	1.25426	1.58842	582.32849	19774.39063	262	2	2	1	-374	-375.209	1822.16383	10.53288	20799.1	14986.1	20799.1	14986.1	-374.0	-374.0
405/647	21319.2	20751.5	21319.2	20751.5	706.64056	6432.66260	385.17328	0.14858	1.68347	595.50378	6272.36719	263	1	8	1	-276	-277.224	563.93030	17.05777	21319.2	20751.5	21319.2	20751.5	-276.0	-276.0
405/647	22620.5	25737.8	22620.5	25737.8	827.73553	19394.60938	395.00226	0.92225	1.50638	624.90808	18998.43750	266	2	0	1	-270	-271.269	1700.26140	8.98538	22620.5	25737.8	22620.5	25737.8	-270.0	-270.0
405/647	20525.5	20425.6	20525.5	20425.6	1049.93225	22244.51367	393.67331	0.93873	0.69516	614.94135	21736.16406	277	3	1	1	185	183.564	1950.10311	9.14089	20525.5	20425.6	20525.5	20425.6	185.0	185.0
405/647	21113.8	13480.5	21113.8	13480.5	673.60297	5136.71729	352.53391	0.92536	0.87664	624.96008	4830.99805	279	1	4	1	65	63.5342	450.31905	18.15082	21113.8	13480.5	21113.8	13480.5	65.0	65.0
405/647	21651.4	12795.5	21651.4	12795.5	1642.55017	12188.15723	347.75208	0.02694	1.53085	663.17163	12387.99219	284	1	0	1	-193	-194.541	1068.49552	8.71363	21651.4	12795.5	21651.4	12795.5	-193.0	-193.0
405/647	20949.1	13701.3	20949.1	13701.3	1030.71021	44093.01172	320.04337	0.25935	0.85335	617.41248	42463.55859	291	7	1	1	42	40.3529	3865.48883	4.84548	20949.1	13701.3	20949.1	13701.3	42.0	42.0
405/647	21242.5	22938.8	21242.5	22938.8	774.30804	4853.41211	319.61472	1.05079	1.66637	572.11987	4916.80518	294	1	12	1	-171	-172.692	425.48262	15.56282	21242.5	22938.8	21242.5	22938.8	-171.0	-171.0
405/647	21536.5	12733.5	21536.5	12733.5	680.67072	3656.01270	295.86621	1.37897	0.76207	694.16962	3432.75928	295	1	4	1	52	50.2925	320.51057	18.79110	21536.5	12733.5	21536.5	12733.5	52.0	52.0
405/647	20519.8	14944.2	20519.8	14944.2	589.37622	4990.08252	371.46475	0.16528	0.64892	593.45593	4610.04297	295	1	7	1	169	167.292	437.46407	20.02310	20519.8	14944.2	20519.8	14944.2	169.0	169.0
405/647	22156.7	25299.4	22156.7	25299.4	718.58740	11646.41211	352.35306	0.68790	0.81647	568.19055	11264.09082	305	2	5	1	89	87.1413	1021.00252	11.07956	22156.7	25299.4	22156.7	25299.4	89.0	89.0
405/647	20865.8	14024.9	20865.8	14024.9	1133.54102	12016.32227	303.32202	0.70881	0.97487	562.36829	11849.58496	311	2	8	1	-5	-6.94932	1053.43132	8.36356	20865.8	14024.9	20865.8	14024.9	-5.0	-5.0
405/647	20969.8	22067.6	20969.8	22067.6	1594.26990	10751.25000	331.51913	0.29868	1.21600	589.29669	10552.58203	312	1	1	1	-91	-92.9644	942.52661	8.62907	20969.8	22067.6	20969.8	22067.6	-91.0	-91.0
405/647	20406.3	15800.2	20406.3	15800.2	813.16687	5794.57861	340.78552	0.61423	1.21950	539.07404	5683.14893	313	1	8	1	-103	-104.98	507.99158	14.58467	20406.3	15800.2	20406.3	15800.2	-103.0	-103.0
405/647	21134.5	23347.4	21134.5	23347.4	882.09625	6524.23584	347.18973	0.95707	1.15525	548.56665	6234.83350	333	1	6	1	-84	-86.2818	571.95823	13.68615	21134.5	23347.4	21134.5	23347.4	-84.0	-84.0
405/647	20713.6	21704.3	20713.6	21704.3	578.28082	9603.93555	355.82245	0.45359	0.74829	558.64368	9735.94141	340	2	3	1	118	115.612	841.94534	13.26119	20713.6	21704.3	20713.6	21704.3	118.0	118.0
405/647	21226.5	22959.2	21226.5	22959.2	1046.63208	24935.65430	338.47379	0.12175	1.48541	578.84607	25130.35547	340	4	4	1	-170	-172.388	2186.02652	6.94559	21226.5	22959.2	21226.5	22959.2	-170.0	-170.0
405/647	20572.2	20212.6	20572.2	20212.6	523.12494	4398.09863	370.16028	0.61017	1.47715	563.31622	4353.93311	357	1	9	1	-222	-224.644	385.56679	21.83000	20572.2	20212.6	20572.2	20212.6	-222.0	-222.0
405/647	21473.8	12906.4	21473.8	12906.4	1154.22546	28672.04883	320.31366	0.00617	1.04918	594.21082	27301.91602	362	4	1	1	-26	-28.72	2513.58390	5.68578	21473.8	12906.4	21473.8	12906.4	-26.0	-26.0
405/647	20979.5	22068.1	20979.5	22068.1	1071.80786	7089.79395	328.33591	0.19338	1.40203	577.30280	6935.43066	369	1	1	1	-137	-139.826	621.53884	11.83621	20979.5	22068.1	20979.5	22068.1	-137.0	-137.0
405/647	21046.2	22938.4	21046.2	22938.4	1672.50525	57629.93750	309.97098	0.52117	0.91018	604.52612	55833.23438	369	5	2	1	17	14.1742	5052.22644	3.32409	21046.2	22938.4	21046.2	22938.4	17.0	17.0
405/647	20344.7	19478.7	20344.7	19478.7	980.28711	16821.47852	313.84149	0.31644	0.94959	573.20117	16207.90918	370	3	6	1	6	3.15913	1474.68351	7.70430	20344.7	19478.7	20344.7	19478.7	6.0	6.0
405/647	20346.4	15858.8	20346.4	15858.8	1090.44971	10718.16797	284.42642	1.45424	1.08401	579.90381	10721.81152	373	2	2	1	-34	-36.8862	939.62642	8.36539	20346.4	15858.8	20346.4	15858.8	-34.0	-34.0
405/647	20899.4	21976.9	20899.4	21976.9	1519.44897	13246.81250	320.72394	0.00742	1.12204	564.28522	12626.73828	375	2	2	1	-51	-53.9164	1161.30434	8.45864	20899.4	21976.9	20899.4	21976.9	-51.0	-51.0
405/647	21062.9	22920.0	21062.9	22920.0	746.54865	4646.54688	318.49026	0.07457	1.10178	561.23126	4406.21924	375	1	8	1	-44	-46.9164	407.34743	15.95147	21062.9	22920.0	21062.9	22920.0	-44.0	-44.0
405/647	21488.4	12925.7	21488.4	12925.7	1273.96277	15099.52051	314.43503	0.28221	0.95926	585.01843	14980.07813	382	2	1	1	3	-0.022199	1323.72513	7.43971	21488.4	12925.7	21488.4	12925.7	3.0	3.0
405/647	21803.8	24672.3	21803.8	24672.3	698.42828	3578.28882	288.95938	1.26750	1.03812	583.44342	3478.91431	396	1	6	1	-23	-26.2338	313.69677	17.18737	21803.8	24672.3	21803.8	24672.3	-23.0	-23.0
405/647	20335.6	15693.3	20335.6	15693.3	928.35419	11335.82227	339.69403	0.68101	0.95885	577.02576	10826.46289	407	2	6	1	16	12.6	993.77413	10.71282	20335.6	15693.3	20335.6	15693.3	16.0	16.0
405/647	21382.4	13119.5	21382.4	13119.5	991.05444	5509.51123	301.00092	0.77866	1.01563	607.02722	5776.32031	424	1	5	1	-17	-20.6569	483.00067	12.88630	21382.4	13119.5	21382.4	13119.5	-17.0	-17.0
405/647	20707.2	21105.8	20707.2	21105.8	1527.43408	31485.14453	326.49530	0.24565	1.08307	599.16345	29390.74023	449	3	1	1	-39	-43.0346	2760.19872	4.98303	20707.2	21105.8	20707.2	21105.8	-39.0	-39.0
405/647	22799.7	26285.8	22799.7	26285.8	517.19781	19781.83594	290.14032	1.21754	1.09480	527.89563	19623.43359	466	4	2	1	-37	-41.2915	1734.20828	6.33204	22799.7	26285.8	22799.7	26285.8	-37.0	-37.0
405/647	20053.0	17575.4	20053.0	17575.4	548.23242	4437.84375	363.21494	1.48480	0.94321	572.90912	4097.27148	479	1	8	1	47	42.512	389.05112	21.07494	20053.0	17575.4	20053.0	17575.4	47.0	47.0
405/647	20296.1	19068.3	20296.1	19068.3	852.41589	13266.47461	351.78152	0.51359	0.78172	562.78687	12718.50586	496	2	8	1	101	96.2551	1163.02805	9.84351	20296.1	19068.3	20296.1	19068.3	101.0	101.0
405/647	20244.5	17081.0	20244.5	17081.0	1058.81494	35822.26563	362.43909	0.62164	1.42698	563.26709	35580.46094	499	4	2	1	-199	-203.79	3140.41981	5.68461	20244.5	17081.0	20244.5	17081.0	-199.0	-199.0
405/647	20380.1	19425.5	20380.2	19425.6	1334.39331	15510.53906	312.13031	0.42549	1.22430	571.84253	15412.87207	504	2	2	1	-77	-81.8657	1359.75777	7.14298	20380.1	19425.5	20380.2	19425.6	-77.0	-77.0
405/647	22489.5	25794.8	22489.8	25794.9	796.59241	5893.14746	347.22870	1.03375	1.01775	521.38666	5594.33398	509	1	6	1	-9	-13.9413	516.63279	14.66358	22489.5	25794.8	22489.8	25794.9	-9.0	-9.0
405/647	20370.0	19363.4	20371.5	19363.6	707.89844	4801.84473	332.49002	0.07509	0.82026	583.54608	4385.34717	531	1	5	1	65	59.7263	420.96188	16.93869	20370.0	19363.4	20371.5	19363.6	65.0	65.0
405/647	20469.3	15153.4	20470.8	15153.6	853.29211	18178.63281	308.49039	0.46574	1.05580	635.43256	17456.55273	534	3	2	1	-28	-33.3191	1593.66075	7.26540	20469.3	15153.4	20470.8	15153.6	-28.0	-28.0
405/647	20726.8	21110.3	20728.6	21110.5	914.76819	24438.57031	291.35095	1.18466	1.14802	593.77252	24006.06250	538	3	5	1	-49	-54.3795	2142.44881	5.09148	20726.8	21110.3	20728.6	21110.5	-49.0	-49.0
405/647	19749.3	17328.7	19751.5	17329.0	602.93665	5127.66260	372.29218	0.66981	0.71775	574.83447	5704.79297	547	1	10	1	150	144.484	449.52526	19.37531	19749.3	17328.7	19751.5	17329.0	150.0	150.0
405/647	21546.6	12638.4	21548.9	12638.7	860.62817	45522.81250	340.54620	0.24501	1.36957	610.29364	44372.28125	548	5	6	1	-148	-153.531	3990.83475	4.65216	21546.6	12638.4	21548.9	12638.7	-148.0	-148.0
405/647	20636.6	20661.3	20639.0	20661.6	746.25061	19310.13477	320.09793	0.01221	1.10322	555.97339	18878.99805	550	3	10	1	-45	-50.5608	1692.85579	7.01553	20636.6	20661.3	20639.0	20661.6	-45.0	-45.0
405/647	20284.5	16471.1	20287.0	16471.5	695.43573	8505.80664	321.47968	0.01076	1.15056	558.63129	7984.43652	553	2	3	1	-61	-66.6062	745.67600	12.36152	20284.5	16471.1	20287.0	16471.5	-61.0	-61.0
405/647	20528.6	20748.2	20531.6	20748.6	761.27216	6372.56396	369.35773	1.04519	0.79226	564.41431	6094.49854	563	1	3	1	121	115.243	558.66165	15.67434	20528.6	20748.2	20531.6	20748.6	121.0	121.0
405/647	21718.4	24314.2	21721.6	24314.6	949.25867	9176.40723	396.92102	1.18874	1.44542	506.81033	9135.63867	567	1	0	1	-264	-269.818	804.46534	12.49138	21718.4	24314.2	21721.6	24314.6	-264.0	-264.0
405/647	20211.0	16051.2	20214.2	16051.6	641.82501	9857.02539	332.92819	0.49812	0.68632	578.25403	9696.15430	568	2	2	1	111	105.167	864.13289	11.69429	20211.0	16051.2	20214.2	16051.6	111.0	111.0
405/647	20176.6	18391.1	20179.9	18391.5	575.08386	67218.24219	326.30569	0.19652	1.14849	555.39508	67525.65625	570	11	3	1	-63	-68.8631	5892.80147	3.94897	20176.6	18391.1	20179.9	18391.5	-63.0	-63.0
405/647	20592.5	14616.1	20596.4	14616.7	1475.33582	9561.93262	325.00305	0.16681	0.99750	551.16156	9379.96191	583	1	1	1	-7	-13.0595	838.26308	9.00331	20592.5	14616.1	20596.4	14616.7	-7.0	-7.0
405/647	20986.9	16125.4	20991.1	16126.0	883.89349	10225.06836	303.34918	0.75275	1.21513	564.41235	9914.38281	589	2	2	1	-69	-75.1502	896.39800	9.58907	20986.9	16125.4	20991.1	16126.0	-69.0	-69.0
405/647	21603.6	12823.3	21608.0	12823.9	1280.58215	9565.61621	348.90948	0.24176	1.44882	565.53345	9857.33008	592	1	0	1	-179	-185.196	838.58601	10.14216	21603.6	12823.3	21608.0	12823.9	-179.0	-179.0
405/647	21676.7	24289.2	21681.5	24289.8	1311.50354	27042.83594	342.12283	0.59140	1.25044	544.69098	26870.79297	601	3	2	1	-116	-122.332	2370.75619	5.88564	21676.7	24289.2	21681.5	24289.8	-116.0	-116.0
405/647	20976.9	23407.3	20982.1	23408.0	586.70319	4193.10352	341.28610	0.74186	0.96005	575.84045	3915.98926	607	1	2	1	17	10.5778	367.59555	19.88985	20976.9	23407.3	20982.1	23408.0	17.0	17.0
405/647	21546.6	12705.2	21552.5	12706.0	683.77039	20246.32813	300.18512	1.10723	1.39489	545.07507	19687.37305	623	3	5	1	-104	-110.664	1774.92877	6.04454	21546.6	12705.2	21552.5	12706.0	-104.0	-104.0
405/647	20399.9	19606.8	20405.9	19607.6	664.23401	11412.70898	310.95490	0.39434	0.98685	549.04224	11484.88672	623	2	6	1	-7	-13.6639	1000.51453	9.02164	20399.9	19606.8	20405.9	19607.6	-7.0	-7.0
405/647	23066.4	26590.6	23072.4	26591.5	577.73260	7924.89746	308.05142	0.97146	0.75491	499.16364	7836.81836	625	2	5	1	64	57.3058	694.74961	11.71654	23066.4	26590.6	23072.4	26591.5	64.0	64.0
405/647	20225.6	16481.2	20231.8	16482.1	1218.69812	13694.78320	295.87778	1.12093	1.28820	535.07666	13440.16699	629	2	2	1	-80	-86.7546	1200.57645	7.11156	20225.6	16481.2	20231.8	16482.1	-80.0	-80.0
405/647	20199.1	18558.6	20205.5	18559.5	839.69910	4374.34375	291.37659	1.49044	0.78223	552.21832	4362.54199	633	1	2	1	43	36.1849	383.48428	14.36374	20199.1	18558.6	20205.5	18559.5	43.0	43.0
405/647	22925.1	26151.7	22931.9	26152.7	1180.14490	38079.31641	394.63474	0.88192	1.51556	544.63678	37238.41406	641	4	0	1	-270	-276.936	3338.28801	6.14599	22925.1	26151.7	22931.9	26152.7	-270.0	-270.0
405/647	21093.7	13924.5	21100.5	13925.5	528.14435	19989.95703	421.63037	0.20515	1.78336	569.71649	19580.90430	641	3	3	1	-343	-349.936	1752.45357	11.00286	21093.7	13924.5	21100.5	13925.5	-343.0	-343.0
405/647	20826.5	21168.4	20833.3	21169.3	608.84454	6094.61963	403.90585	0.28663	1.87995	542.74994	6102.75293	641	1	4	1	-325	-331.936	534.29519	18.76599	20826.5	21168.4	20833.3	21169.3	-325.0	-325.0
405/647	20811.9	21165.9	20818.8	21166.8	756.76672	48070.01563	442.20779	1.43706	1.51871	541.05664	46065.27344	643	5	9	1	-347	-353.966	4214.13964	6.58787	20811.9	21165.9	20818.8	21166.8	-347.0	-347.0
405/647	22737.6	25953.9	22744.7	25954.9	1000.81903	6863.39746	334.31192	0.45908	1.17798	502.60602	6420.84961	647	1	7	1	-80	-87.0266	601.69141	11.96430	22737.6	25953.9	22744.7	25954.9	-80.0	-80.0
405/647	21264.3	13153.3	21272.1	13154.4	1218.30786	18234.34375	351.52914	1.07889	0.94269	628.16870	17445.56445	660	2	3	1	34	26.7769	1598.54474	7.80977	21264.3	13153.3	21272.1	13154.4	34.0	34.0
405/647	21173.8	22740.6	21181.5	22741.7	761.19043	9298.74512	446.19586	1.02657	1.62409	496.89600	9115.68066	660	1	10	1	-363	-370.223	815.19030	14.92962	21173.8	22740.6	21181.5	22741.7	-363.0	-363.0
405/647	20208.7	16461.9	20216.7	16463.0	1316.35730	7554.04248	305.81787	0.81159	1.33413	619.95770	7797.05518	666	1	2	1	-97	-104.314	662.23798	10.24466	20208.7	16461.9	20216.7	16463.0	-97.0	-97.0
405/647	21696.9	12553.8	21705.3	12555.0	1045.24036	6585.57227	320.44147	0.03863	0.96850	586.82611	5947.34668	673	1	4	1	3	-4.4195	577.33539	12.16069	21696.9	12553.8	21705.3	12555.0	3.0	3.0
405/647	21419.9	23922.9	21428.3	23924.1	571.47205	17338.99609	312.49832	0.30673	1.04190	505.66583	16591.41406	673	4	5	1	-24	-31.4195	1520.05257	7.89385	21419.9	23922.9	21428.3	23924.1	-24.0	-24.0
405/647	21253.4	12894.1	21261.9	12895.3	786.80792	19669.58594	469.24026	0.52692	0.56114	606.79059	19293.84570	676	2	0	1	304	296.535	1724.36769	11.80937	21253.4	12894.1	21261.9	12895.3	304.0	304.0
405/647	21278.6	20726.1	21287.2	20727.4	683.11194	25486.15820	358.90231	0.39256	1.47385	555.87982	24893.90039	679	3	4	1	-202	-209.51	2234.28739	6.71897	21278.6	20726.1	21287.2	20727.4	-202.0	-202.0
405/647	20547.4	20598.7	20556.9	20600.1	705.44855	4873.80029	335.55310	0.26605	0.71684	528.58154	4370.46191	695	1	5	1	104	96.2481	427.26999	16.37288	20547.4	20598.7	20556.9	20600.1	104.0	104.0
405/647	20887.7	22180.6	20897.8	22182.0	1057.89563	14960.18066	329.61780	0.31619	0.96898	575.09998	14448.00293	709	2	2	1	6	-1.96349	1311.50967	8.04627	20887.7	22180.6	20897.8	22182.0	6.0	6.0
405/647	20764.1	21854.7	20774.4	21856.2	675.40503	5445.28125	362.48334	0.70284	0.76209	533.07037	5255.53711	713	1	5	1	122	113.976	477.36984	17.03638	20764.1	21854.7	20774.4	21856.2	122.0	122.0
405/647	22985.1	26518.2	22995.5	26519.7	1015.90063	59931.89844	294.34857	1.28748	0.82123	533.23511	58078.46875	714	8	8	1	34	25.961	5254.03176	3.28032	22985.1	26518.2	22995.5	26519.7	34.0	34.0
405/647	20303.9	19407.8	20314.4	19409.3	636.17450	3485.09497	298.79907	0.89032	0.97650	540.01678	3512.57983	717	1	5	1	-7	-15.0844	305.52678	18.10428	20303.9	19407.8	20314.4	19409.3	-7.0	-7.0
405/647	21413.8	12812.4	21424.5	12813.9	673.09509	4356.77441	324.79129	0.03448	0.87547	529.25275	4210.68115	721	1	3	1	39	30.8552	381.94404	17.07390	21413.8	12812.4	21424.5	12813.9	39.0	39.0
405/647	21115.4	23400.3	21126.1	23401.8	770.22137	19732.65820	338.51904	0.57186	0.92359	505.94220	19149.77734	721	4	4	1	31	22.8552	1729.89703	8.09341	21115.4	23400.3	21126.1	23401.8	31.0	31.0
405/647	20095.6	18069.8	20106.5	18071.4	768.05853	44786.21094	333.32608	0.45380	0.96650	527.88586	42834.12109	725	7	5	1	9	0.79473	3926.25932	4.84918	20095.6	18069.8	20106.5	18071.4	9.0	9.0
405/647	20905.7	22421.4	20916.7	22422.9	691.19354	10032.25684	371.07034	1.09402	0.79313	536.00391	9927.32813	726	2	6	1	123	114.78	879.49485	13.51752	20905.7	22421.4	20916.7	22422.9	123.0	123.0
405/647	20565.3	20711.2	20576.6	20712.8	789.45990	15328.25098	334.09735	0.07705	0.80602	545.26862	14540.85352	734	3	8	1	72	63.6587	1343.77718	9.10978	20565.3	20711.2	20576.6	20712.8	72.0	72.0
405/647	22048.7	12473.6	22060.2	12475.3	1158.05261	12836.89453	425.03616	0.11188	1.88221	559.79077	12663.41602	737	1	6	1	-356	-364.387	1125.36818	10.93279	22048.7	12473.6	22060.2	12475.3	-356.0	-356.0
405/647	20356.6	15360.2	20368.4	15361.9	1207.34863	22400.70117	293.85510	1.15071	0.91437	574.26331	22254.67188	743	4	4	1	9	0.522732	1963.79555	5.99488	20356.6	15360.2	20368.4	15361.9	9.0	9.0
405/647	20402.3	19825.6	20414.1	19827.3	925.27789	7067.35645	352.81940	1.23117	1.00466	629.67426	6252.14404	744	1	6	1	1	-7.49238	619.57182	13.79209	20402.3	19825.6	20414.1	19827.3	1.0	1.0
405/647	20032.5	17574.2	20044.4	17576.0	658.76263	6221.40527	392.31946	0.87557	0.69016	560.85596	6106.04102	746	1	7	1	184	175.509	545.41007	17.73153	20032.5	17574.2	20044.4	17576.0	184.0	184.0
405/647	21792.8	12526.2	21805.1	12527.9	645.49969	4286.36182	328.97012	0.14706	1.25138	634.74689	4089.32788	753	1	3	1	-100	-108.374	375.77120	18.98706	21792.8	12526.2	21805.1	12527.9	-100.0	-100.0
405/647	21691.1	24216.7	21703.7	24218.5	770.03223	20610.83594	392.24167	1.09650	1.45020	593.32825	19759.02344	761	2	3	1	-256	-264.241	1806.88397	8.28780	21691.1	24216.7	21703.7	24218.5	-256.0	-256.0
405/647	21604.3	12738.5	21617.1	12740.3	504.97684	40766.19922	341.37604	0.46758	1.29246	566.73260	39433.76953	765	6	8	1	-129	-137.174	3573.83816	5.30784	21604.3	12738.5	21617.1	12740.3	-129.0	-129.0
405/647	20684.4	20588.2	20697.3	20590.0	1020.21539	46660.46875	389.13489	0.69648	1.54341	535.98907	45563.53125	766	4	6	1	-265	-273.157	4090.56932	5.05563	20684.4	20588.2	20697.3	20590.0	-265.0	-265.0
405/647	20266.8	18887.7	20280.8	18889.7	1177.52527	6748.84766	305.62561	0.62728	0.96241	526.31128	6624.21875	789	1	0	1	-1	-8.77345	591.64920	10.65586	20266.8	18887.7	20280.8	18889.7	-1.0	-1.0
405/647	21198.7	23463.3	21212.8	23465.3	1720.47583	30761.17188	320.12988	0.24849	0.85644	547.43799	29228.20508	790	4	0	1	42	34.2432	2696.73043	5.22312	21198.7	23463.3	21212.8	23465.3	42.0	42.0
405/647	20512.3	20497.0	20526.6	20499.0	895.55206	13656.25195	351.10782	0.42701	0.76782	571.46124	13807.54688	793	2	0	1	105	97.2933	1197.19854	9.62428	20512.3	20497.0	20526.6	20499.0	105.0	105.0
405/647	20508.6	12815.6	20522.9	12817.6	537.88129	14490.47559	461.71344	1.09576	0.61617	511.34460	13782.98828	795	2	3	1	284	276.327	1270.33218	14.08379	20508.6	12815.6	20522.9	12817.6	284.0	284.0
405/647	20583.9	20803.1	20598.2	20805.2	679.04736	32485.25977	352.21201	1.14017	0.96014	547.13477	30560.74219	795	4	4	1	26	18.3267	2847.87552	5.82649	20583.9	20803.1	20598.2	20805.2	26.0	26.0
405/647	20846.4	22129.8	20860.8	22131.9	1311.47180	51300.89844	332.08588	0.23049	0.87664	585.12512	48671.35938	796	5	2	1	44	36.3433	4497.38047	4.00687	20846.4	22129.8	20860.8	22131.9	44.0	44.0
405/647	21164.5	13311.2	21180.0	13313.4	1621.93298	10274.63574	321.31192	0.04218	1.08635	542.18823	9942.29492	819	1	1	1	-39	-46.273	900.74341	8.32395	21164.5	13311.2	21180.0	13313.4	-39.0	-39.0
405/647	19823.2	17675.3	19839.0	17677.6	648.53644	4797.32031	347.20999	0.87164	0.91945	479.92661	4594.83496	826	1	4	1	41	33.8438	420.56524	16.98774	19823.2	17675.3	19839.0	17677.6	41.0	41.0
405/647	20146.2	18015.5	20162.1	18017.8	1066.48596	17836.97266	325.53458	0.26804	1.39739	525.80054	17686.29883	828	3	1	1	-133	-140.123	1563.70853	7.56481	20146.2	18015.5	20162.1	18017.8	-133.0	-133.0
405/647	20120.2	18288.3	20137.5	18290.7	967.57330	7383.80371	352.66162	0.79779	0.84084	548.81860	6892.53418	856	1	1	1	80	73.3443	647.31370	12.65570	20120.2	18288.3	20137.5	18290.7	80.0	80.0
405/647	22514.5	25843.1	22531.9	25845.6	943.81262	11020.60742	328.83051	0.33920	1.04669	508.47284	10582.35938	858	2	6	1	-25	-31.6223	966.14028	9.93071	22514.5	25843.1	22531.9	25845.6	-25.0	-25.0
405/647	20172.1	18264.6	20189.8	18267.1	858.87158	40491.73438	337.48911	0.40622	1.26567	576.74097	38293.90234	865	4	5	1	-115	-121.506	3549.77673	4.62405	20172.1	18264.6	20189.8	18267.1	-115.0	-115.0
405/647	20721.3	21411.2	20739.4	21413.8	918.93848	4916.29736	295.28128	1.03970	1.17443	481.26199	4935.45020	872	1	1	1	-56	-62.3888	430.99557	12.70179	20721.3	21411.2	20739.4	21413.8	-56.0	-56.0
405/647	20930.5	22434.7	20948.7	22437.3	587.56519	4252.56787	343.44534	0.06028	0.73722	485.34555	4318.90527	874	1	0	1	107	100.645	372.80859	18.59655	20930.5	22434.7	20948.7	22437.3	107.0	107.0
405/647	20464.2	14813.8	20482.6	14816.4	707.03369	13368.74805	324.34155	0.15145	0.83671	529.35144	13091.42773	880	2	1	1	52	45.7447	1171.99402	8.37156	20464.2	14813.8	20482.6	14816.4	52.0	52.0
405/647	20934.0	22519.9	20952.6	22522.6	583.27777	5989.65674	409.09418	0.92268	0.66216	575.10980	5711.15625	883	1	1	1	213	206.795	525.09344	19.93968	20934.0	22519.9	20952.6	22522.6	213.0	213.0
405/647	20226.1	18776.8	20244.8	18779.5	685.14948	5262.25244	353.79626	1.01156	0.89019	595.31500	4713.12500	884	1	2	1	61	54.8114	461.32431	17.54724	20226.1	18776.8	20244.8	18779.5	61.0	61.0
405/647	20580.6	20613.6	20599.7	20616.3	1648.06494	16919.33984	339.33566	0.74321	1.03679	505.45856	16223.07227	892	2	1	1	-20	-26.0551	1483.26269	7.31958	20580.6	20613.6	20599.7	20616.3	-20.0	-20.0
405/647	20326.7	16343.5	20346.4	16346.3	546.31268	30272.65820	404.64322	0.55829	1.63750	518.71173	29556.26953	904	3	3	1	-302	-307.855	2653.90404	6.93174	20326.7	16343.5	20346.4	16346.3	-302.0	-302.0
405/647	20709.6	21227.6	20729.3	21230.4	1985.66321	26059.71484	300.96292	0.78086	1.11896	536.44550	25351.45313	905	4	2	1	-44	-49.8382	2284.56920	5.38206	20709.6	21227.6	20729.3	21230.4	-44.0	-44.0
